lat,lon,date_iso,plant
36.80976,38.07367,2024-02-21,Buğday
37.0221,38.65206,2020-04-12,Pamuk
37.67971,37.92076,2025-11-04,Mercimek
37.10981,40.23664,2025-07-10,Arpa
37.46074,39.06361,2022-03-28,Antep Fıstığı
37.5125,38.91997,2020-07-24,Antep Fıstığı
37.54895,39.29734,2022-07-17,Buğday
37.74817,38.96128,2023-10-21,Arpa
37.46839,39.27393,2025-05-20,Biber
36.89712,39.26558,2024-05-04,Buğday
37.37844,39.18179,2020-07-24,Mercimek
36.77133,38.87103,2024-09-20,Mercimek
37.85765,39.0879,2022-12-19,Biber
37.01153,39.71934,2023-07-29,Antep Fıstığı
37.82521,40.00074,2021-08-11,Biber
37.57531,38.22165,2021-01-11,Arpa
37.20359,39.68302,2020-08-18,Nohut
37.26264,37.9311,2023-04-13,Domates
37.57658,38.65556,2022-10-22,Domates
37.28903,39.30489,2022-08-17,Mısır
37.50231,38.81143,2022-12-13,Mısır
36.78011,39.59982,2024-09-01,Buğday
37.48079,37.82511,2024-04-01,Mısır
37.40127,39.51081,2021-04-29,Antep Fıstığı
37.75484,39.69686,2024-11-15,Pamuk
37.31149,39.74294,2024-07-30,Pamuk
37.60649,38.81369,2021-11-11,Domates
37.83707,38.87533,2025-05-12,Domates
37.66666,37.99905,2025-03-02,Antep Fıstığı
37.49726,39.0446,2020-03-31,Antep Fıstığı
37.0008,39.94919,2024-03-27,Antep Fıstığı
37.36682,39.28434,2024-06-01,Biber
37.03196,38.39599,2022-02-15,Buğday
37.64198,38.72708,2023-09-19,Domates
37.42004,39.2419,2024-09-06,Buğday
37.24545,38.51668,2021-04-07,Buğday
37.31301,39.59623,2024-05-22,Mısır
36.67799,39.76173,2024-02-20,Antep Fıstığı
37.66474,39.04375,2022-07-19,Domates
36.96461,38.28516,2025-03-27,Mısır
37.78037,38.48803,2022-11-17,Nohut
36.7696,39.56971,2020-12-31,Antep Fıstığı
37.20307,38.73337,2020-08-31,Buğday
37.76438,38.65807,2025-01-09,Domates
37.5874,40.15771,2025-01-29,Antep Fıstığı
37.13501,39.59298,2024-10-24,Mısır
37.792,38.08356,2020-09-23,Domates
36.99403,38.98734,2020-06-27,Mercimek
37.43984,38.15018,2020-09-24,Mısır
36.79325,38.69218,2025-12-18,Domates
37.80466,38.88437,2020-09-10,Mercimek
36.75013,39.79666,2023-12-09,Buğday
37.49352,38.01774,2023-02-21,Mercimek
36.68247,38.79231,2020-10-23,Mısır
37.69467,38.66997,2022-08-07,Mısır
37.43436,39.2356,2021-12-27,Arpa
37.02927,38.456,2020-03-15,Domates
37.54875,38.54563,2021-07-06,Pamuk
37.18379,38.75293,2021-12-17,Arpa
37.73818,38.51705,2023-07-13,Buğday
37.55518,38.52387,2025-05-13,Buğday
37.47471,39.23481,2021-07-25,Mercimek
37.04081,38.9387,2025-05-02,Mısır
37.27012,39.23023,2023-11-27,Arpa
37.74067,39.69716,2025-08-22,Arpa
36.89981,37.80747,2022-12-12,Domates
37.3086,39.79334,2020-10-30,Nohut
37.26908,38.83277,2024-08-27,Arpa
37.86762,39.10646,2020-06-26,Mısır
37.58241,38.86561,2023-10-04,Nohut
37.83781,38.99418,2024-08-20,Buğday
37.31342,39.00904,2022-07-30,Arpa
37.86304,40.10568,2023-12-03,Arpa
37.08349,39.65143,2021-07-01,Buğday
37.56466,40.12439,2025-07-18,Domates
36.6647,38.29633,2020-11-09,Antep Fıstığı
36.69704,39.20744,2025-04-01,Pamuk
37.30677,37.82625,2025-02-14,Mercimek
37.53053,38.81503,2020-01-06,Mercimek
36.98637,39.83555,2023-04-21,Mercimek
37.37528,40.1479,2025-05-21,Arpa
37.36503,37.95401,2020-10-12,Buğday
37.83012,38.74687,2020-01-19,Pamuk
36.77361,39.51309,2021-05-04,Arpa
37.43551,38.54193,2025-10-15,Domates
37.75029,38.06441,2021-03-24,Mercimek
36.67742,39.74008,2023-02-16,Nohut
37.39549,39.09245,2023-06-25,Antep Fıstığı
37.49286,38.80946,2023-08-04,Domates
37.28465,40.17054,2025-03-28,Mısır
37.92006,40.22121,2021-09-24,Pamuk
37.46244,38.47365,2021-12-31,Arpa
37.92477,38.2987,2024-01-10,Buğday
37.49166,39.80143,2021-02-08,Arpa
37.89946,38.26281,2020-01-20,Arpa
37.50986,39.55451,2024-09-16,Mercimek
36.94324,39.25927,2021-06-12,Mercimek
37.59081,38.25868,2021-03-15,Nohut
36.80899,38.13701,2024-01-02,Nohut
37.486,39.22308,2021-04-19,Buğday
37.23958,39.4851,2021-04-07,Nohut
37.22271,39.08441,2021-04-25,Arpa
36.72713,38.78681,2020-04-30,Buğday
36.67449,39.44801,2025-10-26,Mısır
37.69795,37.93887,2024-01-30,Mercimek
36.69957,39.91035,2021-04-30,Biber
36.74258,38.4416,2022-01-22,Nohut
37.24681,38.00042,2023-01-27,Mercimek
37.51952,38.75681,2022-05-06,Mısır
37.00238,38.07554,2020-05-21,Domates
37.35647,40.22597,2021-05-03,Domates
37.7089,39.69715,2022-10-15,Nohut
37.74613,38.77346,2025-09-14,Mısır
37.81775,39.82207,2021-07-22,Buğday
37.18607,37.98246,2022-10-03,Buğday
36.66496,37.84017,2023-03-01,Buğday
36.71955,39.99459,2022-02-05,Mısır
36.9804,40.03095,2024-07-31,Nohut
37.55942,39.87282,2020-08-14,Pamuk
37.53697,39.62943,2023-06-01,Mercimek
37.37484,38.21684,2021-10-28,Biber
37.43899,38.40548,2025-09-17,Mısır
37.90831,37.95678,2021-12-03,Mercimek
37.31592,39.82134,2025-05-15,Mercimek
37.64917,38.25539,2022-06-08,Domates
37.76509,38.35766,2022-04-03,Buğday
37.63483,37.8697,2022-04-11,Mercimek
37.75242,38.28761,2021-11-12,Biber
36.719,38.22308,2023-10-08,Buğday
37.49832,39.89076,2024-11-07,Mercimek
36.88659,39.84758,2023-05-21,Buğday
37.0996,38.13709,2023-04-15,Arpa
37.10552,39.42442,2024-03-20,Mercimek
37.16086,39.89319,2021-04-27,Pamuk
37.37449,39.40284,2025-10-17,Antep Fıstığı
37.89432,38.12159,2025-07-22,Arpa
36.66566,39.44213,2020-06-28,Arpa
37.21183,39.48197,2024-03-30,Mercimek
37.80917,39.15504,2020-08-23,Antep Fıstığı
37.40389,38.97459,2022-03-03,Biber
37.80842,39.90909,2025-07-21,Mısır
37.87102,39.62152,2024-07-31,Mercimek
37.13717,39.17737,2024-01-27,Buğday
37.41852,39.28469,2021-08-13,Arpa
36.8249,37.91056,2023-05-03,Domates
36.80552,38.58221,2023-10-04,Buğday
37.60636,39.12689,2021-05-28,Nohut
37.85567,40.1278,2021-08-28,Arpa
37.72893,38.87483,2024-02-26,Mercimek
36.85757,39.44063,2022-11-10,Arpa
37.36711,38.70027,2022-07-04,Domates
37.67677,38.44262,2022-05-19,Nohut
37.28735,39.1504,2024-10-14,Nohut
37.66495,39.04714,2024-06-04,Arpa
37.04957,38.77815,2023-05-28,Buğday
37.10036,38.26732,2024-09-20,Mısır
37.04871,38.41724,2020-11-07,Biber
37.52271,39.3272,2021-02-19,Buğday
36.82194,39.20572,2023-05-03,Nohut
37.15934,39.51419,2022-02-27,Buğday
36.80764,37.85968,2025-12-17,Buğday
37.03641,39.57437,2022-02-16,Antep Fıstığı
37.69151,38.21462,2022-01-16,Mercimek
36.82578,39.69743,2021-07-23,Domates
37.17912,38.41205,2021-10-11,Nohut
36.98018,40.24486,2020-09-11,Biber
37.65872,39.30011,2021-11-08,Antep Fıstığı
37.63505,38.47813,2024-06-17,Biber
37.1897,39.6586,2020-05-25,Biber
36.76074,38.72064,2021-11-27,Mercimek
37.33638,38.84771,2024-05-15,Arpa
37.80741,39.76448,2023-12-26,Pamuk
37.12098,39.95312,2024-04-06,Antep Fıstığı
37.75225,39.00724,2024-08-19,Arpa
37.71511,39.73855,2023-12-07,Buğday
37.6152,39.44181,2023-01-07,Antep Fıstığı
36.71771,40.12354,2025-03-26,Buğday
37.48312,39.67588,2023-12-12,Buğday
37.03665,39.01438,2021-10-18,Pamuk
37.71899,38.94251,2021-02-06,Biber
37.24482,39.44523,2024-06-05,Mısır
37.49223,37.84961,2022-08-26,Mısır
37.52626,38.81351,2021-03-23,Antep Fıstığı
37.45913,38.63155,2024-05-27,Buğday
37.40053,39.52441,2020-05-14,Arpa
37.83429,38.27855,2023-12-31,Buğday
37.29523,39.65634,2024-05-12,Nohut
37.75347,39.86865,2022-03-16,Arpa
37.56641,37.94171,2020-08-09,Biber
36.84874,38.32277,2024-12-03,Mısır
37.4917,39.68276,2022-06-12,Arpa
37.16474,39.76018,2024-07-18,Mercimek
37.43827,38.38331,2023-11-03,Buğday
36.93322,38.83658,2020-06-09,Mısır
37.89832,38.34268,2022-06-22,Pamuk
37.68659,40.04602,2024-02-13,Biber
37.06456,39.85455,2024-09-24,Nohut
36.9603,38.01319,2025-03-21,Buğday
37.60232,39.81737,2022-10-23,Mercimek
37.08253,39.3974,2020-07-18,Mercimek
37.33422,38.31254,2021-12-03,Biber
37.53706,39.20488,2022-11-23,Mercimek
37.37562,37.90054,2020-03-13,Domates
36.93994,37.88287,2023-02-20,Antep Fıstığı
36.89042,39.58264,2021-11-05,Arpa
37.09015,40.00632,2023-08-28,Arpa
37.31173,39.29803,2025-12-15,Arpa
37.212,40.18393,2021-10-01,Domates
37.42913,39.77363,2022-03-15,Biber
37.92532,39.4915,2021-06-05,Arpa
37.74877,39.69613,2024-01-18,Nohut
37.07509,39.02953,2021-03-28,Domates
37.83709,39.75551,2021-02-24,Buğday
36.94749,38.34789,2024-02-22,Pamuk
36.97153,38.24404,2022-12-05,Buğday
37.3675,39.29245,2024-11-21,Nohut
36.7555,39.4527,2023-09-12,Domates
37.0718,39.89612,2022-07-01,Buğday
37.28972,37.91493,2021-08-16,Mercimek
37.54339,40.00994,2020-01-25,Mercimek
37.49556,38.60735,2023-06-06,Nohut
36.84558,38.39229,2021-10-24,Pamuk
36.90147,38.71293,2024-04-20,Nohut
37.91372,39.36287,2023-04-28,Mercimek
37.5075,38.59654,2023-07-17,Mısır
37.87121,39.50118,2021-12-18,Antep Fıstığı
37.84311,39.25245,2022-07-02,Pamuk
37.94956,40.23709,2022-03-09,Arpa
37.40569,40.04816,2021-04-20,Buğday
37.35248,39.92699,2022-11-10,Nohut
37.74149,39.99462,2025-07-30,Biber
37.21098,38.69471,2022-11-16,Mercimek
37.07321,39.98834,2022-08-01,Mısır
37.91603,38.84897,2022-06-12,Buğday
37.72246,39.48177,2022-11-10,Biber
37.67378,39.24675,2025-01-08,Domates
37.37371,39.43214,2022-04-20,Pamuk
36.82956,38.87995,2020-01-14,Domates
37.08607,39.60161,2020-12-08,Mısır
37.03126,37.84016,2024-08-28,Antep Fıstığı
37.42302,39.18533,2023-07-17,Arpa
36.94423,38.46856,2023-03-11,Domates
37.37694,39.61788,2023-09-26,Nohut
37.82088,40.04806,2023-10-29,Biber
37.48365,39.99287,2022-01-21,Mısır
37.93198,38.44146,2025-01-20,Biber
36.99139,39.86253,2024-09-03,Buğday
37.48315,38.00322,2021-09-21,Arpa
37.18626,37.81977,2025-02-25,Buğday
37.45904,39.05418,2024-11-04,Mercimek
37.83941,38.92412,2020-03-30,Antep Fıstığı
37.31699,38.922,2025-11-03,Domates
36.77262,38.6072,2022-06-29,Buğday
36.85181,38.70378,2023-10-31,Pamuk
36.87098,40.18361,2021-04-30,Nohut
36.94773,40.03461,2021-09-25,Antep Fıstığı
37.43837,38.90799,2025-02-09,Buğday
37.64679,38.04877,2025-09-25,Domates
36.75196,38.65465,2023-11-21,Buğday
36.84931,37.85288,2023-08-09,Domates
37.50287,39.47773,2021-05-26,Mısır
37.24581,39.01594,2022-04-10,Antep Fıstığı
37.39619,39.43391,2024-01-08,Arpa
37.77515,38.73576,2020-10-11,Pamuk
37.94515,38.2507,2024-08-21,Mısır
37.1569,39.24792,2023-06-30,Arpa
36.91495,39.77274,2025-07-22,Buğday
37.04821,38.59334,2021-02-14,Domates
37.09886,39.08226,2023-12-24,Mercimek
37.6213,39.44087,2022-07-06,Antep Fıstığı
37.48748,37.94363,2023-09-09,Buğday
37.44093,40.08583,2020-12-30,Buğday
36.97165,39.79574,2025-11-16,Mısır
36.777,37.85435,2023-08-03,Pamuk
37.28693,38.08087,2024-04-23,Arpa
37.61515,38.80828,2020-06-30,Buğday
36.78234,38.76779,2024-04-30,Pamuk
36.93743,38.68907,2021-01-12,Pamuk
37.0815,39.03399,2022-03-03,Buğday
37.00391,39.31349,2021-11-16,Mercimek
37.48188,38.10411,2025-04-08,Arpa
37.66361,38.51779,2021-09-04,Pamuk
37.66179,38.26873,2020-11-07,Mercimek
37.71719,38.28604,2021-06-08,Antep Fıstığı
37.46962,37.90959,2024-05-28,Pamuk
37.14838,38.89571,2025-08-08,Mısır
37.91379,39.13761,2023-08-26,Pamuk
37.68876,40.24732,2025-03-09,Mısır
37.24418,38.47703,2020-02-03,Nohut
37.43171,38.01341,2021-02-10,Arpa
37.24301,39.01958,2022-03-14,Antep Fıstığı
37.61736,38.67959,2022-08-06,Biber
37.05828,40.18018,2025-06-02,Mercimek
37.37991,38.74801,2020-10-11,Buğday
36.80305,38.03277,2025-05-24,Arpa
37.04321,38.2694,2022-09-10,Mercimek
36.77151,38.02535,2022-10-28,Domates
37.2808,38.67919,2025-04-04,Mercimek
37.42152,39.40561,2020-05-15,Domates
36.92989,37.90029,2023-06-25,Mercimek
37.34755,39.63862,2022-03-17,Nohut
36.86841,38.84526,2020-09-07,Pamuk
37.19639,39.72821,2024-04-30,Nohut
37.09351,40.05505,2025-01-29,Domates
37.39759,39.18908,2022-04-25,Antep Fıstığı
36.87171,38.50879,2025-03-27,Mısır
37.83058,38.30493,2020-07-22,Domates
37.91727,39.52116,2025-07-14,Arpa
37.37516,40.11714,2022-03-18,Antep Fıstığı
37.2049,39.35978,2023-08-19,Nohut
37.13912,38.13671,2023-06-30,Mercimek
37.63812,39.6492,2024-11-27,Mısır
37.41456,39.24491,2020-05-04,Antep Fıstığı
37.82606,37.95752,2021-10-15,Mercimek
36.9653,37.99263,2025-01-25,Buğday
36.71056,38.06031,2020-06-30,Nohut
37.54456,40.24084,2021-05-31,Biber
36.86469,39.53552,2024-01-14,Mısır
37.57027,40.13749,2022-04-24,Arpa
37.69413,38.12272,2020-03-10,Domates
36.86276,38.74503,2025-04-06,Domates
37.50931,38.34312,2023-04-16,Arpa
37.68344,37.92381,2020-11-08,Biber
37.29219,37.99074,2025-05-11,Mercimek
37.69221,37.85254,2024-12-16,Buğday
37.28147,39.47017,2025-10-24,Buğday
37.64338,39.10887,2020-01-26,Biber
36.92102,40.08238,2022-12-02,Arpa
37.78655,39.22979,2023-07-07,Mercimek
37.69713,37.98726,2022-10-04,Mercimek
37.20426,39.37458,2022-10-08,Nohut
37.18056,39.34802,2020-10-11,Mercimek
37.41519,39.2376,2025-01-17,Mısır
37.72902,39.25851,2025-06-24,Arpa
37.85467,38.80051,2024-07-10,Buğday
37.69898,39.988,2023-12-16,Buğday
37.30108,39.61828,2024-11-20,Domates
37.2891,39.21808,2025-05-06,Mısır
37.28056,38.70746,2020-07-02,Nohut
37.60871,38.16687,2023-02-07,Buğday
37.02015,39.04498,2025-09-08,Domates
37.43433,40.07229,2025-02-28,Mercimek
37.27683,39.21388,2022-08-15,Arpa
37.24093,38.1995,2025-11-24,Nohut
37.30424,37.96759,2022-08-06,Mısır
36.92124,38.82028,2021-10-02,Domates
37.44699,38.12603,2025-02-25,Domates
36.86282,38.94423,2020-01-10,Antep Fıstığı
37.519,38.42051,2021-10-17,Pamuk
36.78534,38.21988,2020-08-13,Arpa
36.71631,38.86583,2021-03-21,Arpa
37.15572,40.07854,2025-12-09,Biber
37.80572,39.04382,2025-11-10,Buğday
36.88749,39.21725,2023-07-21,Domates
37.46496,40.0775,2021-05-11,Pamuk
36.7499,40.13,2020-07-28,Nohut
37.83777,38.75777,2022-10-10,Biber
37.09114,38.50948,2020-10-03,Mercimek
37.34772,39.20227,2021-02-27,Mısır
37.4617,39.31663,2025-01-14,Domates
37.32427,39.29009,2025-06-13,Mercimek
37.22308,38.20875,2021-07-14,Mercimek
37.63449,38.19639,2021-08-06,Pamuk
37.27385,39.58622,2022-09-07,Mısır
37.74782,38.35895,2020-01-11,Biber
37.75591,38.70069,2024-02-08,Biber
36.69586,38.06007,2022-03-05,Antep Fıstığı
37.09393,39.15326,2021-11-11,Buğday
36.99765,39.85437,2022-07-04,Nohut
37.25376,39.84294,2023-08-07,Arpa
36.83378,39.2652,2025-11-10,Buğday
37.82358,38.30297,2025-02-13,Pamuk
37.42551,38.7149,2025-01-10,Mercimek
36.92779,37.84806,2021-09-15,Domates
36.85928,38.86641,2023-08-19,Biber
36.9637,38.77447,2025-04-20,Buğday
36.84491,37.827,2020-08-04,Mısır
36.73084,38.37462,2021-04-30,Mısır
37.58456,37.95236,2024-07-13,Domates
36.83378,39.23269,2020-06-14,Arpa
37.92921,38.50742,2024-10-20,Arpa
36.65878,39.0726,2022-05-28,Biber
36.73641,38.63208,2024-09-15,Arpa
37.24979,38.31677,2022-11-07,Biber
37.22589,39.7903,2025-07-27,Antep Fıstığı
37.50334,40.06546,2025-10-12,Mercimek
37.67437,38.79676,2025-06-18,Biber
37.39753,38.08238,2024-11-20,Mısır
37.72553,38.08088,2024-06-29,Domates
37.64096,37.80361,2024-11-18,Nohut
37.41794,38.12186,2022-05-23,Domates
36.65012,39.14987,2020-06-28,Arpa
36.90941,37.95808,2024-11-05,Mısır
37.5636,39.44504,2020-10-12,Pamuk
36.8951,39.15294,2024-02-21,Biber
37.45039,39.7667,2023-09-12,Arpa
37.84123,39.5341,2025-04-27,Pamuk
37.73083,38.99018,2020-07-31,Arpa
37.12137,40.05149,2021-03-09,Biber
37.89894,38.6881,2023-08-11,Mercimek
37.77425,38.11878,2023-04-25,Arpa
37.945,38.3694,2021-04-22,Buğday
37.77076,40.13844,2021-10-23,Buğday
36.95889,39.22787,2020-09-15,Pamuk
37.27369,39.20136,2024-08-18,Pamuk
36.78009,38.96708,2024-07-26,Antep Fıstığı
37.19774,38.79472,2021-01-11,Pamuk
37.72294,38.40631,2020-02-19,Biber
37.93741,38.59066,2022-09-08,Pamuk
37.75629,38.56367,2021-08-07,Antep Fıstığı
36.78284,39.86478,2025-06-29,Antep Fıstığı
37.23139,39.84937,2022-04-06,Domates
36.72557,40.07732,2023-04-10,Buğday
37.57014,39.30429,2024-01-13,Mercimek
37.90112,39.65727,2023-03-30,Arpa
37.0608,39.83317,2024-07-03,Pamuk
36.67212,37.94385,2025-06-10,Domates
37.15598,38.07117,2023-03-19,Biber
37.22106,40.12358,2022-12-03,Mercimek
36.73308,38.31588,2020-10-29,Buğday
36.75442,38.29004,2025-10-18,Biber
36.9159,38.4684,2020-01-22,Nohut
37.22217,39.75514,2025-01-11,Mısır
37.10746,37.81322,2021-04-11,Domates
37.2118,39.24695,2022-10-26,Nohut
36.68721,40.19767,2021-10-12,Pamuk
37.00081,39.87189,2023-11-21,Antep Fıstığı
37.94708,38.40206,2022-05-22,Mercimek
36.98449,38.39731,2021-04-16,Biber
37.89693,38.93734,2023-09-16,Mercimek
37.83763,38.98782,2021-07-17,Pamuk
36.73454,39.84654,2021-03-25,Arpa
36.89071,37.91364,2020-01-07,Biber
37.93363,38.88551,2022-12-06,Domates
36.81616,39.37762,2022-02-20,Domates
37.66088,38.33645,2020-07-16,Nohut
37.23328,37.95465,2023-08-19,Mısır
37.43897,38.37921,2024-05-06,Mercimek
36.75771,38.67138,2020-01-15,Mercimek
37.15362,38.48176,2024-11-14,Mercimek
37.52225,38.16533,2025-07-29,Pamuk
37.82577,38.62632,2025-12-10,Pamuk
36.79772,40.22255,2020-10-30,Arpa
37.81218,39.98077,2020-09-23,Biber
36.67199,37.81359,2025-05-05,Arpa
36.93227,39.29438,2023-11-10,Buğday
37.30846,39.99003,2024-02-12,Mercimek
37.30256,38.15899,2024-10-02,Buğday
36.94639,38.48628,2021-09-30,Pamuk
37.52033,38.82771,2020-02-13,Pamuk
37.44773,38.0547,2023-05-25,Arpa
37.71629,39.44702,2023-07-18,Mısır
37.71396,39.56259,2023-09-13,Arpa
37.55041,38.97299,2020-12-18,Mercimek
37.65279,39.47813,2022-04-28,Arpa
36.89724,38.71929,2020-09-07,Nohut
37.5173,40.05263,2025-04-17,Pamuk
37.81321,39.90595,2021-04-05,Mısır
37.1408,39.73162,2020-08-08,Biber
37.75046,40.1136,2020-09-12,Antep Fıstığı
37.22117,38.57484,2025-01-17,Domates
37.51685,38.12344,2025-10-08,Arpa
36.90732,37.88624,2025-09-11,Mısır
36.6516,40.19689,2020-02-15,Antep Fıstığı
37.77175,37.91185,2023-03-15,Mısır
37.46341,39.20825,2022-06-06,Domates
37.20724,37.99959,2021-08-11,Mısır
37.90104,39.70202,2023-11-01,Nohut
37.64685,37.99227,2025-10-18,Pamuk
37.0798,38.31405,2023-03-30,Pamuk
37.51064,38.66755,2021-10-18,Mercimek
37.52303,40.19064,2021-05-21,Pamuk
37.07126,38.99683,2024-07-18,Nohut
36.69759,37.80533,2024-01-07,Antep Fıstığı
37.58006,39.52833,2023-01-23,Biber
36.77124,37.92305,2025-01-04,Arpa
36.74545,39.57777,2022-05-02,Pamuk
37.59149,39.36621,2020-11-06,Buğday
36.70583,39.63359,2021-04-15,Arpa
37.5929,40.10435,2021-02-24,Biber
36.91445,38.85734,2023-08-26,Arpa
37.58511,40.00134,2024-02-10,Antep Fıstığı
37.14719,38.22538,2023-07-06,Nohut
36.86578,39.96764,2020-08-18,Mısır
37.03996,38.47604,2020-08-24,Mısır
37.62676,40.24196,2024-11-17,Buğday
37.65652,39.21668,2025-03-12,Buğday
37.33553,39.15467,2020-07-05,Mısır
37.29201,39.97321,2020-09-08,Buğday
36.81735,40.16934,2023-12-04,Mısır
37.58037,39.52282,2021-05-04,Antep Fıstığı
37.30283,39.97734,2023-02-01,Nohut
37.35324,40.13752,2021-01-28,Mısır
37.03636,39.20902,2022-05-26,Mısır
37.74408,39.17051,2024-06-09,Mercimek
37.77879,39.81458,2024-10-25,Pamuk
37.75471,38.568,2021-11-14,Biber
37.37271,37.84894,2021-04-22,Mısır
37.39712,38.07869,2023-02-15,Biber
37.35717,39.91371,2022-03-06,Mercimek
37.07725,39.353,2020-05-12,Domates
37.90911,38.91902,2020-07-24,Nohut
36.9001,37.80674,2023-12-16,Mercimek
36.92436,38.5313,2025-10-18,Buğday
36.6901,37.96247,2025-05-04,Biber
37.28902,38.53018,2025-03-07,Arpa
37.17322,38.3454,2025-06-28,Mercimek
37.43258,37.84981,2020-09-21,Nohut
36.82158,39.35926,2024-04-07,Biber
37.79286,38.53911,2025-07-28,Antep Fıstığı
37.05381,40.11259,2023-06-03,Pamuk
37.7482,39.17695,2023-08-16,Mercimek
37.53456,38.70437,2021-01-29,Antep Fıstığı
37.91341,39.69059,2023-11-04,Domates
36.9609,39.53917,2025-04-04,Nohut
37.02323,39.73226,2021-05-31,Buğday
37.15979,39.25166,2020-05-28,Mercimek
37.93716,39.1245,2020-07-26,Domates
36.76384,38.51341,2025-10-07,Mısır
37.25108,39.04527,2023-09-16,Biber
37.9109,38.86984,2023-10-08,Biber
37.00361,38.39163,2022-12-21,Biber
37.03376,39.42232,2020-12-19,Nohut
37.93996,38.66972,2023-05-03,Biber
37.48899,37.94731,2024-08-01,Arpa
36.93861,39.79543,2024-10-25,Antep Fıstığı
37.45311,37.83162,2025-04-12,Pamuk
36.81161,39.02863,2023-05-15,Pamuk
37.53392,40.11491,2024-09-07,Pamuk
36.77662,38.81225,2022-11-11,Domates
37.30804,40.00455,2022-05-02,Domates
37.67519,39.86639,2022-11-28,Nohut
37.00339,38.58689,2021-03-08,Antep Fıstığı
36.88914,38.57397,2025-03-08,Arpa
37.12149,39.91481,2024-01-07,Arpa
37.74787,40.04268,2024-02-10,Domates
37.71332,38.59152,2021-09-15,Buğday
37.10916,38.17621,2022-07-27,Buğday
37.51997,39.89761,2023-03-06,Antep Fıstığı
37.01169,38.07498,2023-07-23,Mercimek
36.76454,39.4572,2025-01-23,Pamuk
37.50994,38.83029,2024-02-04,Biber
37.27163,40.02666,2020-11-22,Pamuk
37.01093,38.24954,2020-01-20,Mercimek
37.3216,38.13637,2024-05-02,Arpa
37.19029,38.79844,2021-07-28,Domates
37.57609,38.7344,2024-05-19,Biber
37.87045,38.48577,2025-04-18,Domates
37.53528,39.91135,2023-10-04,Arpa
36.89489,38.08562,2024-02-05,Antep Fıstığı
37.66804,38.03064,2025-10-30,Biber
36.78303,38.62673,2023-08-29,Pamuk
36.68108,39.82758,2021-10-12,Pamuk
36.95377,39.56098,2022-12-18,Mısır
37.7162,38.38755,2024-05-21,Mısır
37.09945,39.67232,2023-04-06,Arpa
37.79124,38.55611,2024-08-18,Biber
37.54668,37.91801,2020-12-17,Antep Fıstığı
36.95916,38.55598,2025-09-21,Domates
37.42501,39.46845,2024-03-29,Pamuk
37.74518,38.11576,2023-02-14,Buğday
36.92921,38.71323,2024-08-18,Antep Fıstığı
37.67403,38.0395,2023-06-28,Biber
37.72418,38.06705,2022-04-28,Mercimek
37.43438,39.3889,2023-10-04,Arpa
37.49217,38.66396,2023-03-12,Pamuk
37.47922,39.83978,2023-11-29,Mercimek
36.68518,39.66889,2024-06-11,Pamuk
37.85359,38.86933,2023-09-05,Nohut
37.943,38.14197,2024-06-26,Buğday
37.32656,38.41027,2024-02-02,Pamuk
37.63496,39.13883,2020-08-24,Domates
37.24462,38.79902,2023-05-05,Buğday
36.77008,39.30257,2023-06-26,Mercimek
37.37985,38.1251,2021-12-11,Domates
37.82612,38.16658,2022-07-22,Arpa
37.13529,39.47737,2022-08-01,Nohut
37.0307,38.66176,2025-12-12,Mercimek
37.01943,38.18695,2025-09-30,Antep Fıstığı
37.79745,38.64216,2025-09-10,Domates
36.86027,39.21106,2021-07-03,Mercimek
37.12273,38.16828,2025-09-01,Pamuk
36.68822,39.98081,2022-07-31,Antep Fıstığı
37.38493,39.84744,2023-04-24,Biber
36.89918,37.83842,2022-09-02,Arpa
36.92275,39.43539,2024-04-22,Biber
37.79761,38.6661,2021-11-25,Buğday
37.50094,38.65639,2022-09-22,Biber
37.509,37.89877,2024-03-16,Mercimek
36.97257,39.87265,2022-06-04,Nohut
37.08706,37.98619,2024-02-13,Domates
37.77751,38.6709,2022-06-03,Buğday
37.37858,39.14582,2024-07-17,Arpa
37.44763,39.64111,2023-01-02,Domates
37.85106,38.87024,2024-11-07,Buğday
36.708,38.13167,2023-04-21,Antep Fıstığı
37.06247,38.59862,2022-05-25,Pamuk
37.90062,40.052,2023-05-08,Mercimek
37.58304,39.22504,2022-05-12,Biber
36.96034,38.43967,2024-04-12,Buğday
37.58403,39.58272,2023-03-19,Mercimek
36.85498,40.02601,2020-03-19,Buğday
37.70219,37.84917,2023-09-28,Buğday
36.87269,38.44764,2022-10-18,Mercimek
36.7208,39.94978,2021-12-28,Antep Fıstığı
37.07474,38.13253,2022-09-19,Buğday
37.23597,39.40588,2022-07-16,Antep Fıstığı
37.62757,39.83783,2020-11-10,Antep Fıstığı
37.04772,38.9425,2022-06-17,Antep Fıstığı
36.863,39.371,2024-08-09,Antep Fıstığı
37.14838,38.02537,2023-12-24,Antep Fıstığı
36.82074,39.3609,2020-07-19,Mısır
36.91097,39.44201,2020-11-27,Antep Fıstığı
37.47222,39.44632,2022-05-09,Domates
37.33133,39.78893,2024-05-22,Buğday
37.64575,39.1031,2024-03-19,Biber
37.67426,40.19088,2024-01-15,Buğday
37.88854,39.1244,2020-06-17,Nohut
37.71472,38.73174,2024-04-14,Pamuk
37.8545,38.87659,2022-12-03,Arpa
37.51929,38.73338,2022-01-04,Pamuk
37.44218,38.20553,2023-07-03,Nohut
